# Coding: utf-8
# File format version: 7
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2014-12-31T00:00:00.0
# Date end (ISO 8601): 2019-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 37.4312
# Longitude (positive East, ISO 19115): -6.2603
# Altitude (m): 73.00
# Elevation of CAMS cell (m): 230.54
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 1 min 0 s
# noValue: nan
# File generated on: 2026-02-11
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#12. sza. Solar zenithal angle for the middle of the summarization (deg)
#13. summer/winter split. 1.0 means summer, 0.0 means winter
#14. tco3. Total column content of ozone (Dobson unit)
#15. tcwv. Total column content of water vapour (kg/m2)
#16. AOD BC. Partial aerosol optical depth at 550 nm for black carbon
#17. AOD DU. Partial aerosol optical depth at 550 nm for dust
#18. AOD SS. Partial aerosol optical depth at 550 nm for sea salt
#19. AOD OR. Partial aerosol optical depth at 550 nm for organic matter
#20. AOD SU. Partial aerosol optical depth at 550 nm for sulphate
#21. AOD NI. Partial aerosol optical depth at 550 nm for nitrate
#22. AOD AM. Partial aerosol optical depth at 550 nm for ammonium
#23. AOD SO. Partial aerosol optical depth at 550 nm for secondary organic
#24. alpha. Angstroem coefficient for aerosol. Obsolete (value is always nan)
#25. Snow_probability of the pixel (percentage from 0 to 100, value of the nearest acquisition time of the pixel) -1=no value
#26. fiso. MODIS-like BRDF parameter fiso
#27. fvol. MODIS-like BRDF parameter fvol
#28. fgeo. MODIS-like BRDF parameter fgeo
#29. albedo. Ground albedo
#30. Cloud optical depth (value from 0 to 500, value of the nearest acquisition time of the pixel) nan=no value
#31. Cloud coverage of the pixel (percentage from 0 to 100, value of the nearest acquisition time of the pixel) -1=no value
#32. Cloud type (value of the nearest acquisition time of the pixel) -1=no value 0=no clouds 5=low-level cloud 6=medium-level cloud 7=high-level cloud 8=thin cloud
#33. GHI no corr. Global irradiation without bias correction on horizontal plane at ground level (obsolete)
#34. BHI no corr. Beam irradiation without bias correction on horizontal plane at ground level (obsolete)
#35. DHI no corr. Diffuse irradiation without bias correction on horizontal plane at ground level (obsolete)
#36. BNI no corr. Beam irradiation without bias correction on mobile plane following the sun at normal incidence (obsolete)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability;sza;summer/winter split;tco3;tcwv;AOD BC;AOD DU;AOD SS;AOD OR;AOD SU;AOD NI;AOD AM;AOD SO;alpha;Snow probability;fiso;fvol;fgeo;albedo;Cloud optical depth;Cloud coverage;Cloud type;GHI no corr;BHI no corr;DHI no corr;BNI no corr
2014-12-31T19:31:00.0/2014-12-31T19:32:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.5677;4.9469;0.0012;0.0000;0.0010;0.0110;0.0088;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:32:00.0/2014-12-31T19:33:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.5766;4.9454;0.0012;0.0000;0.0010;0.0110;0.0088;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:33:00.0/2014-12-31T19:34:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.5855;4.9439;0.0012;0.0000;0.0010;0.0110;0.0088;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:34:00.0/2014-12-31T19:35:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.5944;4.9424;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:35:00.0/2014-12-31T19:36:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.6033;4.9410;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:36:00.0/2014-12-31T19:37:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.6121;4.9395;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:37:00.0/2014-12-31T19:38:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.6210;4.9380;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:38:00.0/2014-12-31T19:39:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.6299;4.9365;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:39:00.0/2014-12-31T19:40:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.6388;4.9351;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:40:00.0/2014-12-31T19:41:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.6477;4.9336;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:41:00.0/2014-12-31T19:42:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.6566;4.9321;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:42:00.0/2014-12-31T19:43:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.6654;4.9306;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:43:00.0/2014-12-31T19:44:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.6743;4.9291;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:44:00.0/2014-12-31T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.6832;4.9277;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:45:00.0/2014-12-31T19:46:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.6921;4.9262;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:46:00.0/2014-12-31T19:47:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.7010;4.9247;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:47:00.0/2014-12-31T19:48:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.7099;4.9232;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:48:00.0/2014-12-31T19:49:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.7187;4.9218;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:49:00.0/2014-12-31T19:50:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.7276;4.9203;0.0012;0.0000;0.0010;0.0110;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:50:00.0/2014-12-31T19:51:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.7365;4.9188;0.0012;0.0000;0.0010;0.0111;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:51:00.0/2014-12-31T19:52:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.7454;4.9173;0.0012;0.0000;0.0010;0.0111;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:52:00.0/2014-12-31T19:53:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.7543;4.9158;0.0012;0.0000;0.0010;0.0111;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:53:00.0/2014-12-31T19:54:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.7632;4.9144;0.0012;0.0000;0.0010;0.0111;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:54:00.0/2014-12-31T19:55:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.7720;4.9129;0.0012;0.0000;0.0010;0.0111;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:55:00.0/2014-12-31T19:56:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0084;290.7809;4.9114;0.0012;0.0000;0.0010;0.0111;0.0087;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:56:00.0/2014-12-31T19:57:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.7898;4.9099;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:57:00.0/2014-12-31T19:58:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.7987;4.9085;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:58:00.0/2014-12-31T19:59:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.8076;4.9070;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T19:59:00.0/2014-12-31T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.8164;4.9055;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:00:00.0/2014-12-31T20:01:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.8253;4.9040;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:01:00.0/2014-12-31T20:02:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.8342;4.9025;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:02:00.0/2014-12-31T20:03:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.8431;4.9011;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:03:00.0/2014-12-31T20:04:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.8520;4.8996;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:04:00.0/2014-12-31T20:05:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.8609;4.8981;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:05:00.0/2014-12-31T20:06:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.8697;4.8966;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:06:00.0/2014-12-31T20:07:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.8786;4.8952;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:07:00.0/2014-12-31T20:08:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.8875;4.8937;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:08:00.0/2014-12-31T20:09:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.8964;4.8922;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:09:00.0/2014-12-31T20:10:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.9053;4.8907;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:10:00.0/2014-12-31T20:11:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.9142;4.8893;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:11:00.0/2014-12-31T20:12:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.9230;4.8878;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:12:00.0/2014-12-31T20:13:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.9319;4.8863;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:13:00.0/2014-12-31T20:14:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.9408;4.8848;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:14:00.0/2014-12-31T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.9497;4.8833;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:15:00.0/2014-12-31T20:16:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.9586;4.8819;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:16:00.0/2014-12-31T20:17:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.9675;4.8804;0.0012;0.0000;0.0010;0.0111;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:17:00.0/2014-12-31T20:18:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.9763;4.8789;0.0012;0.0000;0.0010;0.0112;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:18:00.0/2014-12-31T20:19:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.9852;4.8774;0.0012;0.0000;0.0010;0.0112;0.0086;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:19:00.0/2014-12-31T20:20:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;290.9941;4.8760;0.0012;0.0000;0.0010;0.0112;0.0085;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:20:00.0/2014-12-31T20:21:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;291.0030;4.8745;0.0012;0.0000;0.0010;0.0112;0.0085;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:21:00.0/2014-12-31T20:22:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;291.0119;4.8730;0.0012;0.0000;0.0010;0.0112;0.0085;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:22:00.0/2014-12-31T20:23:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;291.0207;4.8715;0.0012;0.0000;0.0010;0.0112;0.0085;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:23:00.0/2014-12-31T20:24:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;291.0296;4.8700;0.0012;0.0000;0.0010;0.0112;0.0085;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:24:00.0/2014-12-31T20:25:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;291.0385;4.8686;0.0012;0.0000;0.0011;0.0112;0.0085;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:25:00.0/2014-12-31T20:26:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;291.0474;4.8671;0.0012;0.0000;0.0011;0.0112;0.0085;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:26:00.0/2014-12-31T20:27:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;291.0563;4.8656;0.0012;0.0000;0.0011;0.0112;0.0085;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:27:00.0/2014-12-31T20:28:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;291.0652;4.8641;0.0012;0.0000;0.0011;0.0112;0.0085;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:28:00.0/2014-12-31T20:29:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;291.0740;4.8627;0.0012;0.0000;0.0011;0.0112;0.0085;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:29:00.0/2014-12-31T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;291.0829;4.8612;0.0012;0.0000;0.0011;0.0112;0.0085;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T20:30:00.0/2014-12-31T20:31:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0085;291.0918;4.8597;0.0012;0.0000;0.0011;0.0112;0.0085;0.0000;0.0000;0.0000;nan;-1;0.1752;0.0605;0.0291;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
